13.7645, 53.77419, "V43784"
13.76209, 53.78251, "V43803"
13.76186, 53.7774, "V43793"
13.76024, 53.77299, "V43789"
13.75944, 53.77481, "V43792"
13.75889, 53.78024, "V43790"
13.75645, 53.77129, "V43802"
13.75614, 53.7774, "V43791"
13.756, 53.78153, "V43788"
13.75453, 53.77405, "V43794"
13.75287, 53.77943, "V43782"
13.75161, 53.77657, "V43783"
13.75082, 53.78168, "V43780"
13.74839, 53.77928, "V43800"
13.74644, 53.7802, "UW Neu-Kosenow"
13.7464, 53.78176, "V43787"
13.7442, 53.78372, "V43781"
13.74126, 53.78085, "V43798"
13.73815, 53.78484, "V43795"
13.73799, 53.782, "V43796"
13.73766, 53.77882, "V43797"
14.0195, 53.38445, "V219423"
14.01811, 53.37825, "V219424"
14.01045, 53.38369, "V219421"
13.9977, 53.3764, "V41426"
13.98894, 53.39312, "Zufahrt WP Dauerthal"
13.98102, 53.38683, "V41423"
13.97953, 53.37978, "V41424"
13.97842, 53.37293, "V41425"
13.95117, 53.33211, "V1646"
13.95068, 53.33176, "V206715"
13.94457, 53.38221, "V41422"
13.92918, 53.37451, "V209915"
13.92811, 53.36787, "V204271"
13.92199, 53.35913, "V41427"
13.92194, 53.38194, "V9135"
13.91889, 53.37667, "V62234"
13.91639, 53.37333, "V9136"
13.9175, 53.375, "V9137"
13.91553, 53.35925, "V41428"
13.91394, 53.36671, "V220775"
13.91306, 53.36944, "V62481"
13.91222, 53.3675, "V62485"
13.91111, 53.36556, "V62488"
13.90992, 53.36097, "V202763"
13.89778, 53.34472, "V62746"
13.86946, 53.4722, "V220746"
13.86621, 53.46699, "V220752"
13.86321, 53.47219, "V220745"
13.86075, 53.46606, "V220751"
13.86071, 53.46931, "V220748"
13.85613, 53.4638, "V220753"
13.85639, 53.47314, "V220744"
13.85583, 53.46705, "V220750"
13.85391, 53.47018, "V220747"
13.85053, 53.46747, "V220749"
13.84736, 53.39647, "V219954"
13.85236, 53.39397, "V219955"
